Price,Open,High,Low,Close,Volume
Ticker,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS,MUTHOOTFIN.NS
Date,,,,,
2018-05-14,436.0,440.5,430.5,432.1000061035156,1562137
2018-05-15,435.0,442.20001220703125,421.54998779296875,426.25,759321
2018-05-16,431.8999938964844,437.0,409.6499938964844,419.5,1638626
2018-05-17,408.0,422.5,387.6000061035156,414.1000061035156,3578981
2018-05-18,416.0,426.45001220703125,409.04998779296875,411.8999938964844,958995
2018-05-21,411.8999938964844,414.6000061035156,397.45001220703125,399.25,1415465
2018-05-22,398.95001220703125,406.70001220703125,393.29998779296875,396.95001220703125,557826
2018-05-23,397.0,402.95001220703125,396.54998779296875,399.3999938964844,804520
2018-05-24,403.0,403.8500061035156,393.45001220703125,398.8500061035156,498369
2018-05-25,399.8500061035156,404.79998779296875,397.1499938964844,399.79998779296875,574658
2018-05-28,402.04998779296875,405.95001220703125,397.25,399.79998779296875,1063142
2018-05-29,403.0,403.8999938964844,387.8500061035156,396.54998779296875,839344
2018-05-30,393.1000061035156,398.6000061035156,389.79998779296875,395.0,205617
2018-05-31,395.0,399.75,387.0,389.6499938964844,371423
2018-06-01,390.0,395.79998779296875,380.3500061035156,383.6499938964844,484523
2018-06-04,384.75,385.54998779296875,369.04998779296875,374.54998779296875,593758
2018-06-05,375.0,383.5,371.6000061035156,380.6000061035156,779013
2018-06-06,384.0,384.3999938964844,378.5,380.1499938964844,588475
2018-06-07,380.0,386.95001220703125,378.8999938964844,385.0,1377155
2018-06-08,385.0,395.0,381.0,391.75,379792
2018-06-11,392.0,398.0,388.0,395.1499938964844,430195
2018-06-12,396.0,398.45001220703125,393.6499938964844,395.54998779296875,800613
2018-06-13,395.79998779296875,399.45001220703125,386.20001220703125,388.1000061035156,1133271
2018-06-14,384.0,390.04998779296875,382.1499938964844,385.20001220703125,458136
2018-06-15,387.8999938964844,390.6000061035156,383.75,387.1000061035156,384864
2018-06-18,387.8999938964844,394.20001220703125,386.0,390.1499938964844,280823
2018-06-19,390.5,391.0,384.04998779296875,387.04998779296875,401947
2018-06-20,385.8999938964844,392.0,385.8999938964844,388.0,226364
2018-06-21,387.0,388.95001220703125,375.45001220703125,379.79998779296875,307097
2018-06-22,378.25,387.0,374.8999938964844,384.04998779296875,2100797
2018-06-25,381.0,384.6000061035156,378.79998779296875,380.8999938964844,511730
2018-06-26,379.0,394.70001220703125,376.79998779296875,393.0,526578
2018-06-27,395.1000061035156,395.1000061035156,380.25,385.45001220703125,408459
2018-06-28,383.0,386.75,370.70001220703125,374.29998779296875,765949
2018-06-29,378.0,384.3999938964844,376.6499938964844,379.5,295285
2018-07-02,379.04998779296875,388.79998779296875,374.0,386.04998779296875,347874
2018-07-03,385.79998779296875,391.8500061035156,380.04998779296875,388.3500061035156,207448
2018-07-04,388.29998779296875,399.70001220703125,383.3999938964844,397.3500061035156,637813
2018-07-05,398.0,414.3999938964844,398.0,409.25,1570323
2018-07-06,410.25,415.0,403.1000061035156,404.54998779296875,527736
2018-07-09,404.0,413.79998779296875,404.0,408.5,412848
2018-07-10,413.04998779296875,423.0,410.45001220703125,418.6499938964844,739337
2018-07-11,418.0,418.0,407.0,407.8500061035156,495324
2018-07-12,411.0,413.8999938964844,400.0,404.1000061035156,312133
2018-07-13,402.0,404.1499938964844,390.1000061035156,393.0,191545
2018-07-16,394.8999938964844,395.0,379.1499938964844,388.0,1743538
2018-07-17,388.79998779296875,405.20001220703125,385.45001220703125,403.79998779296875,299703
2018-07-18,408.0,409.0,392.25,400.5,367340
2018-07-19,404.0,404.0,386.1000061035156,389.25,235039
2018-07-20,388.70001220703125,393.8999938964844,377.04998779296875,389.8500061035156,867368
2018-07-23,392.70001220703125,398.0,387.54998779296875,395.25,909896
2018-07-24,395.5,413.75,395.29998779296875,409.6499938964844,515047
2018-07-25,412.0,412.29998779296875,391.0,393.25,1107143
2018-07-26,391.0,412.79998779296875,386.70001220703125,408.20001220703125,2762257
2018-07-27,408.1499938964844,414.79998779296875,392.20001220703125,412.3999938964844,900578
2018-07-30,412.6000061035156,414.54998779296875,402.8500061035156,410.3999938964844,512570
2018-07-31,411.0,412.54998779296875,401.1000061035156,404.54998779296875,650997
2018-08-01,404.54998779296875,408.3999938964844,396.5,400.70001220703125,331885
2018-08-02,400.70001220703125,408.95001220703125,396.3500061035156,403.8500061035156,746798
2018-08-03,405.79998779296875,418.0,405.0,413.1499938964844,820646
2018-08-06,413.25,432.70001220703125,411.29998779296875,425.20001220703125,996856
2018-08-07,427.79998779296875,431.29998779296875,417.29998779296875,420.1000061035156,467060
2018-08-08,421.0,427.70001220703125,416.0,419.95001220703125,543828
2018-08-09,420.0,428.0,420.0,426.29998779296875,534304
2018-08-10,430.0,430.0,409.79998779296875,413.20001220703125,469306
2018-08-13,411.6000061035156,416.04998779296875,405.20001220703125,411.29998779296875,282779
2018-08-14,411.0,412.5,398.1000061035156,410.6499938964844,537090
2018-08-16,407.5,415.8999938964844,405.29998779296875,411.79998779296875,239443
2018-08-17,415.0,415.0,404.5,405.5,315217
2018-08-20,403.70001220703125,407.95001220703125,390.0,398.6000061035156,899544
2018-08-21,398.6000061035156,408.20001220703125,394.8500061035156,406.20001220703125,415093
2018-08-23,406.0,410.8999938964844,402.3999938964844,408.70001220703125,416629
2018-08-24,405.0,411.29998779296875,403.5,407.3999938964844,340424
2018-08-27,407.0,412.8500061035156,404.6499938964844,410.20001220703125,499392
2018-08-28,410.75,412.0,405.45001220703125,409.3500061035156,249326
2018-08-29,409.29998779296875,415.29998779296875,407.54998779296875,409.70001220703125,291857
2018-08-30,410.5,413.20001220703125,406.70001220703125,409.1000061035156,248167
2018-08-31,410.8500061035156,414.8500061035156,403.70001220703125,409.3999938964844,394622
2018-09-03,414.79998779296875,414.79998779296875,402.1000061035156,404.29998779296875,601928
2018-09-04,404.0,408.6000061035156,398.0,399.8500061035156,813483
2018-09-05,405.0,442.3999938964844,401.25,436.79998779296875,10490368
2018-09-06,442.0,457.95001220703125,435.04998779296875,450.8500061035156,5393398
2018-09-07,449.8999938964844,470.0,445.1000061035156,467.04998779296875,2905981
2018-09-10,468.79998779296875,474.3500061035156,451.0,453.3500061035156,1917524
2018-09-11,453.29998779296875,455.95001220703125,434.04998779296875,436.95001220703125,2537875
2018-09-12,438.5,459.1000061035156,437.1499938964844,451.1000061035156,2184014
2018-09-14,452.54998779296875,459.45001220703125,446.1499938964844,455.45001220703125,931658
2018-09-17,454.0,456.79998779296875,445.20001220703125,449.5,724591
2018-09-18,446.0,454.0,441.25,444.04998779296875,410766
2018-09-19,447.79998779296875,475.0,447.6499938964844,460.0,3901764
2018-09-21,464.1499938964844,479.3500061035156,414.0,457.3500061035156,4126022
2018-09-24,452.0,453.0,427.5,431.54998779296875,1143852
2018-09-25,430.45001220703125,438.75,413.0,427.6499938964844,2146742
2018-09-26,430.0,437.6000061035156,415.0,432.70001220703125,1234890
2018-09-27,434.0,437.8500061035156,410.0,416.0,1784895
2018-09-28,420.0,421.1000061035156,385.8500061035156,403.3999938964844,2024932
2018-10-01,395.5,443.70001220703125,388.25,425.95001220703125,1048343
2018-10-03,415.0,422.70001220703125,403.3999938964844,407.1000061035156,1176176
2018-10-04,405.0,407.54998779296875,390.0,396.5,837063
2018-10-05,397.1499938964844,405.5,378.5,383.70001220703125,896852
2018-10-08,379.70001220703125,389.3500061035156,366.70001220703125,380.1000061035156,901859
2018-10-09,384.0,385.0,356.0,373.04998779296875,1208718
2018-10-10,375.0,410.0,375.0,404.8500061035156,3176911
2018-10-11,380.0,407.0,378.45001220703125,397.25,1265923
2018-10-12,407.70001220703125,410.1499938964844,397.1499938964844,402.79998779296875,826244
2018-10-15,403.0,408.04998779296875,398.3999938964844,401.0,494367
2018-10-16,403.0,407.70001220703125,401.25,404.79998779296875,384079
2018-10-17,410.0,412.20001220703125,397.6000061035156,402.6000061035156,482188
2018-10-19,397.0,404.45001220703125,367.20001220703125,379.3999938964844,1103180
2018-10-22,385.0,406.45001220703125,378.0,399.3999938964844,1170557
2018-10-23,395.0,406.6499938964844,389.0,396.3500061035156,712818
2018-10-24,398.79998779296875,403.25,389.8999938964844,396.1499938964844,715085
2018-10-25,394.70001220703125,394.70001220703125,382.0,388.95001220703125,2497249
2018-10-26,388.95001220703125,400.1499938964844,387.0,398.75,594563
2018-10-29,406.1499938964844,408.0,392.04998779296875,403.29998779296875,896203
2018-10-30,403.29998779296875,404.95001220703125,390.0,395.70001220703125,965128
2018-10-31,402.3999938964844,411.75,386.6499938964844,409.3500061035156,1231070
2018-11-01,412.29998779296875,432.45001220703125,410.0,427.29998779296875,896552
2018-11-02,430.0,445.75,430.0,436.3999938964844,802111
2018-11-05,436.5,458.5,435.0,441.45001220703125,1312400
2018-11-06,443.8999938964844,457.0,439.5,444.6000061035156,675165
2018-11-07,444.6000061035156,449.79998779296875,444.6000061035156,447.3999938964844,73291
2018-11-09,447.8999938964844,469.5,444.0,460.79998779296875,915869
2018-11-12,463.6499938964844,465.6000061035156,450.0,452.0,668444
2018-11-13,449.8999938964844,454.3999938964844,442.29998779296875,450.6499938964844,671312
2018-11-14,451.29998779296875,469.0,450.1000061035156,460.0,724692
2018-11-15,459.0,470.0,452.1000061035156,467.54998779296875,535083
2018-11-16,469.70001220703125,469.70001220703125,453.29998779296875,460.8999938964844,515117
2018-11-19,458.1000061035156,472.8999938964844,457.6000061035156,461.1000061035156,428383
2018-11-20,464.0,466.20001220703125,450.0,453.04998779296875,505017
2018-11-21,451.3500061035156,455.45001220703125,446.0,452.79998779296875,848601
2018-11-22,453.20001220703125,461.8500061035156,452.1000061035156,453.8500061035156,538913
2018-11-26,455.04998779296875,461.45001220703125,448.0,459.04998779296875,369859
2018-11-27,459.0,465.79998779296875,450.75,462.1499938964844,670377
2018-11-28,458.25,466.29998779296875,450.29998779296875,452.3500061035156,477504
2018-11-29,455.29998779296875,456.70001220703125,435.04998779296875,445.6000061035156,973918
2018-11-30,450.0,454.8500061035156,442.25,452.6000061035156,702937
2018-12-03,453.0,461.5,446.04998779296875,448.29998779296875,284847
2018-12-04,448.29998779296875,456.29998779296875,441.1499938964844,445.29998779296875,717442
2018-12-05,445.6000061035156,451.54998779296875,440.0,447.3500061035156,474259
2018-12-06,444.0,454.3999938964844,389.29998779296875,420.6499938964844,7106208
2018-12-07,431.04998779296875,483.70001220703125,431.04998779296875,471.29998779296875,13228672
2018-12-10,454.79998779296875,488.79998779296875,449.8999938964844,464.1499938964844,7586556
2018-12-11,460.1000061035156,475.29998779296875,456.25,469.54998779296875,1990904
2018-12-12,472.8500061035156,482.8999938964844,470.0,478.0,1408268
2018-12-13,478.0,483.0,473.25,481.29998779296875,1227007
2018-12-14,477.0,484.3500061035156,465.6000061035156,471.54998779296875,950903
2018-12-17,472.0,484.20001220703125,471.54998779296875,477.95001220703125,990385
2018-12-18,476.0,485.54998779296875,473.0,483.79998779296875,971500
2018-12-19,488.0,510.0,483.0,503.3500061035156,4420035
2018-12-20,497.5,511.20001220703125,497.5,499.5,1887351
2018-12-21,501.0,505.0,484.75,486.6000061035156,1550585
2018-12-24,488.0,501.54998779296875,486.3500061035156,494.3500061035156,1352810
2018-12-26,496.0,504.5,478.3999938964844,499.45001220703125,1577695
2018-12-27,501.70001220703125,504.8999938964844,491.45001220703125,493.1000061035156,895299
2018-12-28,496.8999938964844,510.70001220703125,495.29998779296875,504.5,1509008
2018-12-31,507.6499938964844,518.5999755859375,503.6499938964844,516.0,1775209
2019-01-01,516.0,517.7000122070312,510.79998779296875,512.5,573931
2019-01-02,513.5,515.5499877929688,498.0,502.25,973749
2019-01-03,503.1000061035156,505.79998779296875,494.1000061035156,495.75,482416
2019-01-04,498.3500061035156,508.79998779296875,489.70001220703125,501.95001220703125,1409156
2019-01-07,508.3500061035156,515.0,498.8500061035156,513.4000244140625,1073922
2019-01-08,511.6499938964844,531.0,510.1000061035156,517.0,2800412
2019-01-09,522.0,522.7000122070312,509.04998779296875,516.75,817662
2019-01-10,516.7000122070312,529.9000244140625,515.7000122070312,524.5499877929688,1543255
2019-01-11,522.5,545.3499755859375,522.2000122070312,537.9500122070312,1436280
2019-01-14,534.9500122070312,538.5,528.0,531.6500244140625,613762
2019-01-15,532.0,543.4000244140625,531.2000122070312,541.6500244140625,806950
2019-01-16,540.7999877929688,544.0,532.1500244140625,537.1500244140625,820323
2019-01-17,536.0999755859375,539.8499755859375,528.6500244140625,533.4000244140625,688271
2019-01-18,533.4000244140625,536.7999877929688,524.6500244140625,527.5999755859375,635070
2019-01-21,526.2000122070312,548.9000244140625,523.5,544.9500122070312,813797
2019-01-22,544.9500122070312,549.75,535.0499877929688,542.4000244140625,757767
2019-01-23,543.7000122070312,548.0,537.6500244140625,541.7000122070312,679777
2019-01-24,539.0,549.4000244140625,539.0,541.0999755859375,685146
2019-01-25,541.0499877929688,546.4500122070312,532.5,534.5,417368
2019-01-28,538.0,538.0,502.6499938964844,509.04998779296875,2100474
2019-01-29,509.04998779296875,517.9500122070312,491.29998779296875,495.45001220703125,1244124
2019-01-30,497.3999938964844,503.79998779296875,491.54998779296875,500.5,452304
2019-01-31,500.0,505.29998779296875,495.0,499.45001220703125,1024259
2019-02-01,500.45001220703125,511.8999938964844,482.0,492.54998779296875,1079351
2019-02-04,493.0,505.0,483.20001220703125,502.04998779296875,498204
2019-02-05,501.0,504.0,493.8500061035156,498.79998779296875,396252
2019-02-06,496.0,510.1499938964844,472.6000061035156,484.95001220703125,2498632
2019-02-07,491.8999938964844,531.9000244140625,484.95001220703125,516.25,4153472
2019-02-08,516.0,527.0,508.6499938964844,518.25,2129475
2019-02-11,518.25,520.75,502.45001220703125,505.1000061035156,910606
2019-02-12,505.5,515.8499755859375,505.25,512.8499755859375,647541
2019-02-14,507.0,529.75,507.0,527.1500244140625,1131695
2019-02-15,526.0,530.5,510.6000061035156,518.25,918950
2019-02-18,522.0,525.8499755859375,515.0,520.4000244140625,555956
2019-02-19,520.0,528.5,516.0,518.9500122070312,639503
2019-02-20,517.9000244140625,525.0,515.7999877929688,519.2000122070312,504918
2019-02-21,520.0,538.3499755859375,520.0,534.3499755859375,1727824
2019-02-22,537.5999755859375,542.0,526.5999755859375,535.25,1716682
2019-02-25,537.0,542.7000122070312,533.0,536.6500244140625,869664
2019-02-26,534.0,535.9000244140625,519.1500244140625,525.9500122070312,678123
2019-02-27,527.9500122070312,534.9000244140625,513.5,516.8499755859375,890471
2019-02-28,527.0,530.0,514.9500122070312,528.0,768101
2019-03-01,528.2999877929688,536.2999877929688,528.2999877929688,530.7000122070312,677044
2019-03-05,525.0,578.8499755859375,525.0,569.5499877929688,2520463
2019-03-06,570.0,576.8499755859375,558.25,567.6500244140625,968467
2019-03-07,565.0,578.0,560.6500244140625,572.7999877929688,513822
2019-03-08,574.9000244140625,586.5,568.0499877929688,570.9000244140625,1469812
2019-03-11,573.5,598.0,572.2000122070312,594.0,2761767
2019-03-12,597.5,605.9000244140625,588.2999877929688,592.75,1125370
2019-03-13,596.0,603.2000122070312,590.0499877929688,591.9500122070312,879215
2019-03-14,597.0,612.9000244140625,592.1500244140625,595.5,1980768
2019-03-15,598.0,606.7999877929688,593.5,596.9000244140625,2331463
2019-03-18,600.0,605.2999877929688,591.2000122070312,592.5999755859375,422231
2019-03-19,599.4000244140625,603.1500244140625,594.0499877929688,597.6500244140625,822797
2019-03-20,600.0,600.0,589.5499877929688,593.2000122070312,413943
2019-03-22,595.0,601.9000244140625,591.3499755859375,594.3499755859375,681777
2019-03-25,592.5,593.7000122070312,584.5999755859375,591.25,448632
2019-03-26,593.5,601.9500122070312,592.0,595.9000244140625,796801
2019-03-27,600.0,603.2000122070312,589.1500244140625,593.9500122070312,1402151
2019-03-28,598.4000244140625,613.7000122070312,596.0499877929688,609.9500122070312,2419862
2019-04-01,618.0,622.5,612.2000122070312,614.0999755859375,681175
2019-04-02,617.0,623.9000244140625,608.4000244140625,617.0999755859375,985966
2019-04-03,617.6500244140625,631.9000244140625,605.0999755859375,609.5,1703701
2019-04-04,613.0999755859375,617.5999755859375,603.75,606.2999877929688,596132
2019-04-05,608.0,622.9500122070312,604.0,617.0499877929688,880829
2019-04-08,628.9000244140625,628.9000244140625,610.4000244140625,613.6500244140625,814441
2019-04-09,613.6500244140625,616.1500244140625,601.7000122070312,613.5499877929688,606254
2019-04-10,612.0,618.0,606.9500122070312,610.0999755859375,354806
2019-04-11,604.0,614.7999877929688,595.25,610.75,1216659
2019-04-12,610.0,619.8499755859375,610.0,615.75,1170077
2019-04-15,616.0499877929688,621.9000244140625,608.9000244140625,610.6500244140625,628357
2019-04-16,615.7999877929688,615.7999877929688,610.0,613.8499755859375,242338
2019-04-18,614.0,623.9500122070312,613.25,616.25,731261
2019-04-22,615.0,615.0,585.5,589.2999877929688,621370
2019-04-23,592.9000244140625,597.7999877929688,585.0999755859375,586.8499755859375,550635
2019-04-24,590.0,596.5999755859375,582.3499755859375,586.7000122070312,423140
2019-04-25,586.9500122070312,596.5999755859375,572.9000244140625,580.1500244140625,1035248
2019-04-26,581.7000122070312,594.7999877929688,573.4000244140625,592.0499877929688,959856
2019-04-30,587.1500244140625,600.5,579.25,597.0,740162
2019-05-02,593.7000122070312,605.0,589.4000244140625,594.9500122070312,639544
2019-05-03,593.4000244140625,609.9000244140625,592.2000122070312,599.6500244140625,449155
2019-05-06,596.7999877929688,603.3499755859375,589.0,593.2999877929688,232454
2019-05-07,594.9000244140625,599.1500244140625,563.5999755859375,566.4000244140625,759832
2019-05-08,560.5,570.0999755859375,556.2999877929688,561.4500122070312,1326524
2019-05-09,564.0,571.75,560.1500244140625,566.4500122070312,590369
2019-05-10,569.9500122070312,581.75,567.6500244140625,573.0999755859375,729308
2019-05-13,570.7999877929688,571.0499877929688,542.75,547.25,905359
2019-05-14,555.0,578.9500122070312,550.0499877929688,570.25,3557860
2019-05-15,573.7999877929688,576.0999755859375,568.0499877929688,571.8499755859375,817962
2019-05-16,572.0,580.8499755859375,566.0999755859375,577.0999755859375,792162
2019-05-17,579.2000122070312,586.5,575.0999755859375,579.4000244140625,1097100
2019-05-20,604.0,623.7999877929688,591.25,618.0499877929688,1714555
2019-05-21,620.0,637.5499877929688,608.4000244140625,619.5499877929688,2514715
2019-05-22,623.4000244140625,624.0,615.0,618.7000122070312,719888
2019-05-23,620.0,642.9000244140625,618.2000122070312,620.2999877929688,1283494
2019-05-24,617.2000122070312,645.8499755859375,617.0,641.75,1449066
2019-05-27,642.0,652.25,640.0,647.25,1235902
2019-05-28,645.0,649.7999877929688,629.7000122070312,634.2000122070312,701073
2019-05-29,634.0,635.25,626.4500122070312,629.1500244140625,562539
2019-05-30,629.1500244140625,644.3499755859375,623.9000244140625,641.0,963987
2019-05-31,639.0,654.4000244140625,633.5999755859375,650.7000122070312,1296006
2019-06-03,650.0,651.0499877929688,639.0,642.4000244140625,555337
2019-06-04,641.2999877929688,656.4000244140625,641.0,645.7000122070312,980250
2019-06-06,650.0,650.0,629.0,632.7000122070312,534020
2019-06-07,632.7000122070312,635.5999755859375,608.5,615.5,1284021
2019-06-10,616.0,645.0,616.0,641.7000122070312,1227154
2019-06-11,642.7000122070312,654.7000122070312,635.2999877929688,644.5999755859375,1219055
2019-06-12,644.0,650.5999755859375,636.25,638.2000122070312,542207
2019-06-13,638.2000122070312,643.6500244140625,635.0499877929688,641.75,527774
2019-06-14,641.0,647.75,631.1500244140625,634.1500244140625,661811
2019-06-17,634.25,639.2000122070312,618.4500122070312,620.9000244140625,637980
2019-06-18,623.8499755859375,631.5,618.25,622.0999755859375,596589
2019-06-19,622.0499877929688,629.3499755859375,600.0,609.3499755859375,969035
2019-06-20,615.0499877929688,626.9000244140625,606.4500122070312,623.0499877929688,519052
2019-06-21,625.5,632.7999877929688,618.7999877929688,623.5,978849
2019-06-24,623.75,625.25,611.5999755859375,614.6500244140625,321889
2019-06-25,619.5999755859375,641.1500244140625,616.0499877929688,639.4500122070312,2072164
2019-06-26,638.5,643.5,627.0,640.0499877929688,999891
2019-06-27,639.0,645.75,634.8499755859375,640.0499877929688,891901
2019-06-28,640.0,649.75,638.0999755859375,644.7999877929688,844283
2019-07-01,646.9500122070312,649.5,628.5499877929688,631.2000122070312,696542
2019-07-02,634.9500122070312,639.5,628.0499877929688,638.1500244140625,562275
2019-07-03,644.9000244140625,644.9000244140625,629.4000244140625,636.8499755859375,704659
2019-07-04,639.7000122070312,639.7000122070312,622.25,624.6500244140625,680111
2019-07-05,629.9000244140625,634.0,620.0,625.7000122070312,569412
2019-07-08,628.75,628.75,598.1500244140625,601.8499755859375,819901
2019-07-09,602.1500244140625,618.5,592.25,614.4500122070312,678509
2019-07-10,617.5499877929688,618.9500122070312,603.7000122070312,606.0499877929688,457917
2019-07-11,609.0,622.7999877929688,607.5999755859375,617.4000244140625,514163
2019-07-12,617.9000244140625,624.5,612.0999755859375,617.5499877929688,390402
2019-07-15,617.9500122070312,622.5,602.0,613.3499755859375,669794
2019-07-16,610.5999755859375,634.0,609.5999755859375,631.75,758903
2019-07-17,631.7000122070312,638.7000122070312,625.5999755859375,633.5,1554712
2019-07-18,632.2000122070312,635.0499877929688,623.25,625.9500122070312,439237
2019-07-19,629.0499877929688,635.0,593.0,606.0999755859375,812407
2019-07-22,603.0,620.0,602.9000244140625,617.0,640679
2019-07-23,619.3499755859375,620.0999755859375,607.5,609.5499877929688,511134
2019-07-24,615.5999755859375,615.5999755859375,584.75,590.5499877929688,1096600
2019-07-25,586.4000244140625,605.0999755859375,585.5999755859375,595.2000122070312,868340
2019-07-26,590.3499755859375,597.2999877929688,582.8499755859375,591.0999755859375,654641
2019-07-29,591.0999755859375,592.5999755859375,571.3499755859375,589.75,1175094
2019-07-30,588.0999755859375,607.8499755859375,587.7000122070312,601.8499755859375,1230503
2019-07-31,603.0,613.0,595.0,607.9500122070312,815955
2019-08-01,601.1500244140625,617.9000244140625,601.1500244140625,610.2999877929688,1350687
2019-08-02,610.5,625.0499877929688,605.4000244140625,621.2999877929688,961630
2019-08-05,620.2000122070312,625.8499755859375,606.0,612.6500244140625,1133597
2019-08-06,610.0499877929688,628.7000122070312,607.0999755859375,624.8499755859375,839726
2019-08-07,621.7000122070312,637.5,621.7000122070312,626.7999877929688,1202504
2019-08-08,631.0,639.4500122070312,625.25,635.3499755859375,554058
2019-08-09,639.0,655.5,637.75,648.25,1109675
2019-08-13,647.0,647.0,592.4500122070312,599.9500122070312,2254196
2019-08-14,607.75,617.9500122070312,601.5999755859375,614.0499877929688,1298340
2019-08-16,618.0,638.0499877929688,617.0,635.0499877929688,1166807
2019-08-19,635.5999755859375,637.75,625.0,629.5999755859375,441478
2019-08-20,627.0,628.0,617.0,620.5,512254
2019-08-21,622.0,622.0,606.2000122070312,611.2000122070312,611742
2019-08-22,609.7999877929688,619.3499755859375,593.25,597.9500122070312,785726
2019-08-23,592.5999755859375,618.4500122070312,592.5999755859375,611.9500122070312,802343
2019-08-26,629.0,629.0,613.4000244140625,624.4000244140625,812998
2019-08-27,629.0,638.0,625.0,635.5,816840
2019-08-28,635.0,637.8499755859375,618.2999877929688,622.9500122070312,643394
2019-08-29,613.0499877929688,619.6500244140625,593.0,615.8499755859375,1561677
2019-08-30,614.7999877929688,614.7999877929688,597.5499877929688,607.2999877929688,704359
2019-09-03,604.0,614.4500122070312,602.6500244140625,606.5,492602
2019-09-04,607.0,607.8499755859375,581.1500244140625,588.9000244140625,1695362
2019-09-05,594.0,596.0,585.0999755859375,590.6500244140625,574193
2019-09-06,574.0,588.9500122070312,557.0,585.25,3846318
2019-09-09,576.1500244140625,610.0,576.1500244140625,606.8499755859375,1157319
2019-09-11,609.0,613.0499877929688,597.2000122070312,604.2000122070312,1150631
2019-09-12,603.3499755859375,613.1500244140625,598.5999755859375,603.0499877929688,991414
2019-09-13,600.0,604.9500122070312,595.5499877929688,598.7000122070312,511125
2019-09-16,595.8499755859375,610.5,595.0,599.7000122070312,837175
2019-09-17,600.0,602.9000244140625,588.8499755859375,593.0,584668
2019-09-18,595.2000122070312,605.3499755859375,589.0,590.8499755859375,1090345
2019-09-19,594.0,594.0,582.0,584.4500122070312,474812
2019-09-20,584.4500122070312,631.9500122070312,576.2000122070312,629.5499877929688,1313245
2019-09-23,635.0,653.0499877929688,635.0,645.0499877929688,1142994
2019-09-24,651.0,699.0,647.25,689.9500122070312,2401596
2019-09-25,684.0999755859375,688.0,660.0999755859375,669.1500244140625,1223779
2019-09-26,672.0,684.9000244140625,671.0999755859375,681.0,911163
2019-09-27,684.0,698.0,680.5499877929688,687.8499755859375,1497876
2019-09-30,684.75,687.7000122070312,672.5499877929688,675.9000244140625,851468
2019-10-01,679.0499877929688,686.0,659.0999755859375,672.7999877929688,1181129
2019-10-03,669.4000244140625,686.7999877929688,662.9000244140625,665.75,915774
2019-10-04,668.9000244140625,673.2000122070312,661.0999755859375,665.9000244140625,541720
2019-10-07,666.0,674.2000122070312,660.6500244140625,670.25,499850
2019-10-09,670.0,689.9500122070312,665.0999755859375,686.0999755859375,820272
2019-10-10,685.0,686.4000244140625,663.0499877929688,667.2999877929688,676392
2019-10-11,670.9500122070312,679.25,654.4000244140625,663.25,764787
2019-10-14,667.0,672.1500244140625,654.1500244140625,658.9500122070312,632814
2019-10-15,650.25,658.0,631.5499877929688,652.8499755859375,1770080
2019-10-16,656.0,663.0,642.0,643.5999755859375,722327
2019-10-17,647.5999755859375,656.9000244140625,637.5999755859375,654.0999755859375,828043
2019-10-18,648.2999877929688,678.4500122070312,648.2999877929688,675.7999877929688,752940
2019-10-22,678.5,693.3499755859375,676.7000122070312,686.9000244140625,835554
2019-10-23,686.9000244140625,696.7999877929688,681.5,683.9500122070312,687845
2019-10-24,688.0,688.0,666.6500244140625,669.6500244140625,1001303
2019-10-25,673.8499755859375,673.8499755859375,659.5499877929688,662.25,343226
2019-10-27,673.0,673.0,663.6500244140625,665.1500244140625,35204
2019-10-29,665.1500244140625,713.5499877929688,661.5,707.2000122070312,1674717
2019-10-30,700.5999755859375,713.5999755859375,697.1500244140625,706.0499877929688,1068141
2019-10-31,708.5,718.6500244140625,699.7000122070312,707.6500244140625,1086375
2019-11-01,710.0,717.5,706.75,709.1500244140625,533996
2019-11-04,708.0,714.25,704.7999877929688,706.4000244140625,311815
2019-11-05,706.4000244140625,710.1500244140625,700.0,704.5,240137
2019-11-06,700.5499877929688,704.2999877929688,678.5999755859375,690.1500244140625,713743
2019-11-07,694.4500122070312,698.7999877929688,683.2999877929688,685.0499877929688,300378
2019-11-08,683.0,686.8499755859375,673.2000122070312,674.9000244140625,330246
2019-11-11,674.6500244140625,680.0499877929688,667.9000244140625,669.2999877929688,237653
2019-11-13,669.2999877929688,672.3499755859375,647.5,650.0999755859375,597227
2019-11-14,679.0,717.5,665.25,711.5,6338305
2019-11-15,711.0,714.0,700.0,701.6500244140625,1477005
2019-11-18,705.0,737.25,702.7000122070312,712.4500122070312,3792367
2019-11-19,715.75,727.5999755859375,698.4000244140625,708.2000122070312,2592903
2019-11-20,703.0,705.3499755859375,690.4000244140625,696.4000244140625,1208865
2019-11-21,696.1500244140625,704.2000122070312,685.2000122070312,687.0999755859375,1183967
2019-11-22,690.4500122070312,692.1500244140625,682.0499877929688,685.2000122070312,677437
2019-11-25,689.0,693.8499755859375,679.4000244140625,684.9000244140625,1055345
2019-11-26,685.0,704.0,677.7000122070312,681.75,3277393
2019-11-27,682.0,697.5999755859375,682.0,692.25,995284
2019-11-28,695.0,701.0,686.5,689.25,568950
2019-11-29,693.5,695.5499877929688,675.5499877929688,678.0499877929688,653796
2019-12-02,678.0499877929688,684.8499755859375,662.5,677.0999755859375,1988674
